"StudentID","ProgramName","ModuleCode","ModuleName","TotalMark","TotalGrade"
u060444,Foundation Programme,ENG101A,International English I,42.00,D 
u060444,Foundation Programme,ENG102A,Academic Skills I,36.00,F 
u060444,Foundation Programme,ICT101A,Introduction to IT for Business I,26.00,F 
u060444,Foundation Programme,MGT101A,Introduction to Business and Management I,65.00,B 
u060444,Foundation Programme,QUA101A,Quantitative Methods for Business I,22.00,F 
u060445,Foundation Programme,ENG101A,International English I,68.00,B 
u060445,Foundation Programme,ENG102A,Academic Skills I,77.00,A 
u060445,Foundation Programme,ICT101A,Introduction to IT for Business I,78.00,A 
u060445,Foundation Programme,MGT101A,Introduction to Business and Management I,73.00,A 
u060445,Foundation Programme,QUA101A,Quantitative Methods for Business I,44.00,D 
u060446,Foundation Programme,ENG101A,International English I,53.00,C 
u060446,Foundation Programme,ENG102A,Academic Skills I,62.00,B 
u060446,Foundation Programme,ICT101A,Introduction to IT for Business I,24.00,F 
u060446,Foundation Programme,MGT101A,Introduction to Business and Management I,54.00,C 
u060446,Foundation Programme,QUA101A,Quantitative Methods for Business I,40.00,D 
u060447,Foundation Programme,ENG101A,International English I,65.00,B 
u060447,Foundation Programme,ENG102A,Academic Skills I,49.00,D 
u060447,Foundation Programme,ICT101A,Introduction to IT for Business I,53.00,C 
u060447,Foundation Programme,MGT101A,Introduction to Business and Management I,63.00,B 
u060447,Foundation Programme,QUA101A,Quantitative Methods for Business I,62.00,B 
u060448,Foundation Programme,ENG101A,International English I,56.00,C 
u060448,Foundation Programme,ENG102A,Academic Skills I,57.00,C 
u060448,Foundation Programme,ICT101A,Introduction to IT for Business I,70.00,A 
u060448,Foundation Programme,MGT101A,Introduction to Business and Management I,57.00,C 
u060448,Foundation Programme,QUA101A,Quantitative Methods for Business I,50.00,C 
u060449,Foundation Programme,ENG101A,International English I,77.00,A 
u060449,Foundation Programme,ENG102A,Academic Skills I,57.00,C 
u060449,Foundation Programme,ICT101A,Introduction to IT for Business I,73.00,A 
u060449,Foundation Programme,MGT101A,Introduction to Business and Management I,74.00,A 
u060449,Foundation Programme,QUA101A,Quantitative Methods for Business I,64.00,B 
u060450,Foundation Programme,ENG101A,International English I,64.00,B 
u060450,Foundation Programme,ENG102A,Academic Skills I,56.00,C 
u060450,Foundation Programme,ICT101A,Introduction to IT for Business I,83.00,A*
u060450,Foundation Programme,MGT101A,Introduction to Business and Management I,54.00,C 
u060450,Foundation Programme,QUA101A,Quantitative Methods for Business I,55.00,C 
u060451,Foundation Programme,ENG101A,International English I,64.00,B 
u060451,Foundation Programme,ENG102A,Academic Skills I,64.00,B 
u060451,Foundation Programme,ICT101A,Introduction to IT for Business I,58.00,C 
u060451,Foundation Programme,MGT101A,Introduction to Business and Management I,73.00,A 
u060451,Foundation Programme,QUA101A,Quantitative Methods for Business I,61.00,B 
u060452,Foundation Programme,ENG101A,International English I,54.00,C 
u060452,Foundation Programme,ENG102A,Academic Skills I,47.00,D 
u060452,Foundation Programme,ICT101A,Introduction to IT for Business I,56.00,C 
u060452,Foundation Programme,MGT101A,Introduction to Business and Management I,36.00,F 
u060452,Foundation Programme,QUA101A,Quantitative Methods for Business I,44.00,D 
u060453,Foundation Programme,ENG101A,International English I,46.00,D 
u060453,Foundation Programme,ENG102A,Academic Skills I,48.00,F 
u060453,Foundation Programme,ICT101A,Introduction to IT for Business I,16.00,F 
u060453,Foundation Programme,MGT101A,Introduction to Business and Management I,43.00,D 
u060453,Foundation Programme,QUA101A,Quantitative Methods for Business I,45.00,D 
u060454,Foundation Programme,ENG101A,International English I,41.00,F 
u060454,Foundation Programme,ENG102A,Academic Skills I,36.00,F 
u060454,Foundation Programme,ICT101A,Introduction to IT for Business I,27.00,F 
u060454,Foundation Programme,MGT101A,Introduction to Business and Management I,34.00,F 
u060454,Foundation Programme,QUA101A,Quantitative Methods for Business I,17.00,F 
u060455,Foundation Programme,ENG101A,International English I,60.00,B 
u060455,Foundation Programme,ENG102A,Academic Skills I,56.00,C 
u060455,Foundation Programme,ICT101A,Introduction to IT for Business I,79.00,A 
u060455,Foundation Programme,MGT101A,Introduction to Business and Management I,54.00,C 
u060455,Foundation Programme,QUA101A,Quantitative Methods for Business I,65.00,B 
u060456,Foundation Programme,ENG101A,International English I,73.00,A 
u060456,Foundation Programme,ENG102A,Academic Skills I,78.00,A 
u060456,Foundation Programme,ICT101A,Introduction to IT for Business I,73.00,A 
u060456,Foundation Programme,MGT101A,Introduction to Business and Management I,80.00,A*
u060456,Foundation Programme,QUA101A,Quantitative Methods for Business I,87.00,A*
u060457,Foundation Programme,ENG101A,International English I,51.00,C 
u060457,Foundation Programme,ENG102A,Academic Skills I,56.00,C 
u060457,Foundation Programme,ICT101A,Introduction to IT for Business I,44.00,D 
u060457,Foundation Programme,MGT101A,Introduction to Business and Management I,47.00,D 
u060457,Foundation Programme,QUA101A,Quantitative Methods for Business I,41.00,D 
u060458,Foundation Programme,ENG101A,International English I,65.00,B 
u060458,Foundation Programme,ENG102A,Academic Skills I,57.00,C 
u060458,Foundation Programme,ICT101A,Introduction to IT for Business I,51.00,C 
u060458,Foundation Programme,MGT101A,Introduction to Business and Management I,50.00,C 
u060458,Foundation Programme,QUA101A,Quantitative Methods for Business I,52.00,C 
u060459,Foundation Programme,ENG101A,International English I,70.00,A 
u060459,Foundation Programme,ENG102A,Academic Skills I,62.00,B 
u060459,Foundation Programme,ICT101A,Introduction to IT for Business I,68.00,B 
u060459,Foundation Programme,MGT101A,Introduction to Business and Management I,75.00,A 
u060459,Foundation Programme,QUA101A,Quantitative Methods for Business I,85.00,A*
u060460,Foundation Programme,ENG101A,International English I,63.00,B 
u060460,Foundation Programme,ENG102A,Academic Skills I,66.00,B 
u060460,Foundation Programme,ICT101A,Introduction to IT for Business I,84.00,A*
u060460,Foundation Programme,MGT101A,Introduction to Business and Management I,71.00,A 
u060460,Foundation Programme,QUA101A,Quantitative Methods for Business I,59.00,C 
u060461,Foundation Programme,ENG101A,International English I,56.00,C 
u060461,Foundation Programme,ENG102A,Academic Skills I,55.00,C 
u060461,Foundation Programme,ICT101A,Introduction to IT for Business I,65.00,B 
u060461,Foundation Programme,MGT101A,Introduction to Business and Management I,50.00,C 
u060461,Foundation Programme,QUA101A,Quantitative Methods for Business I,75.00,A 
u060462,Foundation Programme,ENG101A,International English I,72.00,A 
u060462,Foundation Programme,ENG102A,Academic Skills I,73.00,A 
u060462,Foundation Programme,ICT101A,Introduction to IT for Business I,97.00,A*
u060462,Foundation Programme,MGT101A,Introduction to Business and Management I,67.00,B 
u060462,Foundation Programme,QUA101A,Quantitative Methods for Business I,73.00,A 
u060464,Foundation Programme,ENG101A,International English I,66.00,B 
u060464,Foundation Programme,ENG102A,Academic Skills I,73.00,A 
u060464,Foundation Programme,ICT101A,Introduction to IT for Business I,82.00,A*
u060464,Foundation Programme,MGT101A,Introduction to Business and Management I,64.00,B 
u060464,Foundation Programme,QUA101A,Quantitative Methods for Business I,77.00,A 
u060465,Foundation Programme,ENG101A,International English I,55.00,C 
u060465,Foundation Programme,ENG102A,Academic Skills I,68.00,B 
u060465,Foundation Programme,ICT101A,Introduction to IT for Business I,86.00,A*
u060465,Foundation Programme,MGT101A,Introduction to Business and Management I,63.00,B 
u060465,Foundation Programme,QUA101A,Quantitative Methods for Business I,35.00,F 
u060466,Foundation Programme,ENG101A,International English I,60.00,B 
u060466,Foundation Programme,ENG102A,Academic Skills I,61.00,B 
u060466,Foundation Programme,ICT101A,Introduction to IT for Business I,57.00,C 
u060466,Foundation Programme,MGT101A,Introduction to Business and Management I,56.00,C 
u060466,Foundation Programme,QUA101A,Quantitative Methods for Business I,53.00,C 
u060468,Foundation Programme,ENG101A,International English I,58.00,C 
u060468,Foundation Programme,ENG102A,Academic Skills I,60.00,B 
u060468,Foundation Programme,ICT101A,Introduction to IT for Business I,67.00,B 
u060468,Foundation Programme,MGT101A,Introduction to Business and Management I,67.00,B 
u060468,Foundation Programme,QUA101A,Quantitative Methods for Business I,55.00,C 
u060469,Foundation Programme,ENG101A,International English I,50.00,F 
u060469,Foundation Programme,ENG102A,Academic Skills I,62.00,B 
u060469,Foundation Programme,ICT101A,Introduction to IT for Business I,54.00,C 
u060469,Foundation Programme,MGT101A,Introduction to Business and Management I,73.00,A 
u060469,Foundation Programme,QUA101A,Quantitative Methods for Business I,92.00,A*
u060471,Foundation Programme,ENG101A,International English I,64.00,B 
u060471,Foundation Programme,ENG102A,Academic Skills I,49.00,F 
u060471,Foundation Programme,ICT101A,Introduction to IT for Business I,53.00,C 
u060471,Foundation Programme,MGT101A,Introduction to Business and Management I,61.00,B 
u060471,Foundation Programme,QUA101A,Quantitative Methods for Business I,80.00,A*
u060472,Foundation Programme,ENG101A,International English I,66.00,B 
u060472,Foundation Programme,ENG102A,Academic Skills I,60.00,B 
u060472,Foundation Programme,ICT101A,Introduction to IT for Business I,63.00,B 
u060472,Foundation Programme,MGT101A,Introduction to Business and Management I,63.00,B 
u060472,Foundation Programme,QUA101A,Quantitative Methods for Business I,60.00,B 
u060473,Foundation Programme,ENG101A,International English I,61.00,B 
u060473,Foundation Programme,ENG102A,Academic Skills I,82.00,A*
u060473,Foundation Programme,ICT101A,Introduction to IT for Business I,70.00,A 
u060473,Foundation Programme,MGT101A,Introduction to Business and Management I,61.00,B 
u060473,Foundation Programme,QUA101A,Quantitative Methods for Business I,89.00,A*
u060474,Foundation Programme,ENG101A,International English I,73.00,A 
u060474,Foundation Programme,ENG102A,Academic Skills I,78.00,A 
u060474,Foundation Programme,ICT101A,Introduction to IT for Business I,59.00,C 
u060474,Foundation Programme,MGT101A,Introduction to Business and Management I,80.00,A*
u060474,Foundation Programme,QUA101A,Quantitative Methods for Business I,73.00,A 
u060475,Foundation Programme,ENG101A,International English I,64.00,B 
u060475,Foundation Programme,ENG102A,Academic Skills I,50.00,C 
u060475,Foundation Programme,ICT101A,Introduction to IT for Business I,53.00,C 
u060475,Foundation Programme,MGT101A,Introduction to Business and Management I,45.00,D 
u060475,Foundation Programme,QUA101A,Quantitative Methods for Business I,70.00,A 
u060476,Foundation Programme,ENG101A,International English I,67.00,B 
u060476,Foundation Programme,ENG102A,Academic Skills I,60.00,B 
u060476,Foundation Programme,ICT101A,Introduction to IT for Business I,56.00,C 
u060476,Foundation Programme,MGT101A,Introduction to Business and Management I,61.00,B 
u060476,Foundation Programme,QUA101A,Quantitative Methods for Business I,46.00,D 
u060477,Foundation Programme,ENG101A,International English I,63.00,B 
u060477,Foundation Programme,ENG102A,Academic Skills I,65.00,B 
u060477,Foundation Programme,ICT101A,Introduction to IT for Business I,87.00,A*
u060477,Foundation Programme,MGT101A,Introduction to Business and Management I,65.00,B 
u060477,Foundation Programme,QUA101A,Quantitative Methods for Business I,59.00,C 
u060478,Foundation Programme,ENG101A,International English I,58.00,C 
u060478,Foundation Programme,ENG102A,Academic Skills I,46.00,F 
u060478,Foundation Programme,ICT101A,Introduction to IT for Business I,89.00,A*
u060478,Foundation Programme,MGT101A,Introduction to Business and Management I,69.00,B 
u060478,Foundation Programme,QUA101A,Quantitative Methods for Business I,59.00,C 
u060479,Foundation Programme,ENG101A,International English I,61.00,B 
u060479,Foundation Programme,ENG102A,Academic Skills I,63.00,B 
u060479,Foundation Programme,ICT101A,Introduction to IT for Business I,57.00,C 
u060479,Foundation Programme,MGT101A,Introduction to Business and Management I,63.00,B 
u060479,Foundation Programme,QUA101A,Quantitative Methods for Business I,52.00,C 
u060480,Foundation Programme,ENG101A,International English I,62.00,B 
u060480,Foundation Programme,ENG102A,Academic Skills I,70.00,A 
u060480,Foundation Programme,ICT101A,Introduction to IT for Business I,66.00,B 
u060480,Foundation Programme,MGT101A,Introduction to Business and Management I,77.00,A 
u060480,Foundation Programme,QUA101A,Quantitative Methods for Business I,87.00,A*
u060481,Foundation Programme,ENG101A,International English I,15.00,F 
u060481,Foundation Programme,ENG102A,Academic Skills I,48.00,D 
u060481,Foundation Programme,ICT101A,Introduction to IT for Business I,57.00,C 
u060481,Foundation Programme,MGT101A,Introduction to Business and Management I,40.00,D 
u060481,Foundation Programme,QUA101A,Quantitative Methods for Business I,27.00,F 
u060482,Foundation Programme,ENG101A,International English I,51.00,C 
u060482,Foundation Programme,ENG102A,Academic Skills I,45.00,D 
u060482,Foundation Programme,ICT101A,Introduction to IT for Business I,48.00,D 
